trade_date,trade_count,total_pnl,avg_pnl,median_pnl,win_rate,sentiment,sentiment_score,sent_lag_1,sent_lag_3,sent_lag_7,pnl_7d_ma,sent_7d_ma,pnl_7d_std,signal,strategy_pnl,cum_strategy,cum_buyhold
2025-02-03,532,66914.320708,125.77879832330828,0.0120845,0.5018796992481203,Fear,0.0,1.0,1.0,1.0,47673.72577971428,0.8571428571428571,56716.23236893299,1,66914.320708,901022.119015,1817764.575792
2025-02-04,1076,202212.740938,187.930056633829,28.665758500000003,0.8949814126394052,Greed,1.0,0.0,1.0,1.0,71946.94519700001,0.8571428571428571,80438.40695842399,0,0.0,901022.119015,2019977.3167299998
2025-03-01,508,6028.486793,11.867099986220472,0.0,0.2716535433070866,Extreme Fear,,1.0,1.0,1.0,71294.42774342858,0.8333333333333334,81035.343609261,1,6028.486793,907050.605808,2026005.8035229999
2025-03-02,2380,348871.326269,146.58459086932774,0.0,0.4634453781512605,Fear,0.0,,0.0,1.0,121447.85467357143,0.6666666666666666,124793.10224802421,0,0.0,907050.605808,2374877.1297919997
2025-03-03,1482,616413.032233,415.9332201302294,9.005766,0.6153846153846154,Fear,0.0,0.0,1.0,1.0,201715.88366442858,0.5,219413.10221629424,0,0.0,907050.605808,2991290.162025
2025-03-04,1748,-2365.961276,-1.353524757437071,0.0,0.2974828375286041,Extreme Fear,,0.0,,1.0,200132.67218400002,0.4,221071.54020886673,0,-0.0,907050.605808,2988924.200749
2025-04-01,371,2553.537968,6.882851665768194,0.0,0.2021563342318059,Fear,0.0,,0.0,1.0,177232.49766185717,0.2,233528.26413611043,0,0.0,907050.605808,2991477.738717
2025-04-02,2512,416876.88812,165.9541752070064,0.0,0.276671974522293,Fear,0.0,0.0,0.0,0.0,227227.15014928574,0.2,243233.6934146566,0,0.0,907050.605808,3408354.6268370003
2025-04-03,2402,182075.566585,75.80165136761032,0.0,0.2535387177352206,Fear,0.0,0.0,,1.0,224350.410956,0.0,243697.48771249183,0,0.0,907050.605808,3590430.1934220004
2025-04-04,1272,-25515.67895,-20.05949602987421,0.0,0.3875786163522012,Fear,0.0,0.0,0.0,,219844.10156414285,0.0,248648.76353624242,0,-0.0,907050.605808,3564914.5144720003
2025-05-01,239,3187.719363,13.337737920502091,0.0,0.4184100418410041,Neutral,0.5,0.0,0.0,0.0,170460.729149,0.08333333333333333,253040.9013659038,0,0.0,907050.605808,3568102.233835
2025-05-02,1297,56706.235562,43.721075992289904,0.0,0.3215111796453354,Greed,1.0,0.5,0.0,0.0,90502.61533885714,0.25,159943.59163008846,0,0.0,907050.605808,3624808.469397
2025-05-03,1660,269328.365917,162.24600356445782,34.0166975,0.7584337349397591,,,1.0,0.0,,129316.09065214286,0.25,166483.42785759803,1,269328.365917,1176378.971725,3894136.835314
2025-05-04,360,35907.33771,99.74260475,1.814678,0.5805555555555556,,,,0.5,0.0,134080.91918671428,0.3,162684.72358816987,0,0.0,1176378.971725,3930044.173024
2025-06-01,573,6064.185393,10.583220581151831,0.0,0.1553228621291448,,,,1.0,0.0,75393.39022571428,0.375,108860.04580133513,0,0.0,1176378.971725,3936108.358417
2025-06-02,1703,33803.799733,19.84955944392249,0.0,0.46095126247798,,,,,0.0,54211.709246857135,0.5,98582.46924291363,0,0.0,1176378.971725,3969912.15815
2025-06-03,760,16101.125561,21.18569152763158,0.0,0.4802631578947368,,,,,0.0,60156.96703414285,0.75,94127.18079037486,0,0.0,1176378.971725,3986013.283711
2025-06-04,1048,47053.449272,44.89832945801527,0.0,0.3167938931297709,,,,,0.5,66423.4998782857,1.0,91114.28532488125,0,0.0,1176378.971725,4033066.7329829996
2025-07-01,637,16098.227531,25.271942748822607,6.222816,0.7613814756671899,,,,,1.0,60622.355873857145,,93107.02878076956,0,0.0,1176378.971725,4049164.9605139997
2025-07-02,1524,22450.002091,14.730972500656168,0.0,0.2821522309711286,,,,,,25354.01818442857,,14174.23314718462,0,0.0,1176378.971725,4071614.9626049995
2025-07-03,2552,150236.061627,58.86993010462382,0.231811,0.5223354231974922,,,,,,41686.69302971428,,49702.97050149548,0,0.0,1176378.971725,4221851.024231999
2025-07-04,2814,34527.370305,12.269854408315563,0.0,0.2391613361762615,,,,,,45752.86230285714,,47414.604613063864,0,0.0,1176378.971725,4256378.394536999
2025-08-01,1039,130117.090554,125.23300342059672,0.0,0.3715110683349374,,,,,,59511.903848714275,,56477.47740761692,0,0.0,1176378.971725,4386495.485090999
2025-08-02,575,586.703253,1.0203534834782608,0.0,0.1913043478260869,,,,,,57295.557804714284,,58724.683894650974,0,0.0,1176378.971725,4387082.188343999
2025-08-03,529,24700.773359,46.69333338185255,4.088704,0.5689981096408318,,,,,,54102.31838857142,,59968.98188681253,0,0.0,1176378.971725,4411782.961702999
2025-08-04,943,34899.394798,37.00890222481442,0.0,0.4093319194061506,,,,,,56788.19942671428,,58383.24015374973,0,0.0,1176378.971725,4446682.356500999
2025-09-01,522,46975.928902,89.99220096168582,0.0,0.2777777777777778,,,,,,60291.903256857135,,56690.46606790937,0,0.0,1176378.971725,4493658.285402999
2025-09-02,764,150551.829492,197.05736844502616,0.0,0.4306282722513089,,,,,,60337.01295185714,,56774.02879376084,0,0.0,1176378.971725,4644210.114894999
2025-09-03,1422,19773.457395,13.905384947257383,0.0,0.4409282700421941,,,,,,58229.311107571426,,58149.103761012004,0,0.0,1176378.971725,4663983.57229
2025-09-04,3967,43120.444797,10.86978694151752,0.0,0.4305520544492059,,,,,,45801.218856571424,,48763.258500826276,0,0.0,1176378.971725,4707104.0170869995
2025-10-01,819,-10116.875552,-12.352717401709402,0.63832,0.5274725274725275,,,,,,44272.136170142854,,50552.35978945854,0,-0.0,1176378.971725,4696987.141535
2025-10-02,889,63908.49465,71.88807047244094,0.0,0.4780652418447694,,,,,,49873.23921171428,,50193.273664215805,0,0.0,1176378.971725,4760895.636185
2025-10-03,2911,-10010.02727,-3.438690233596702,0.0,0.3974579182411542,,,,,,43457.60748771428,,55060.354160764764,0,-0.0,1176378.971725,4750885.608914999
2025-10-04,2127,158261.822261,74.40612236060178,0.05977,0.5289139633286318,,,,,,59355.59225328571,,70223.76533712925,0,0.0,1176378.971725,4909147.431175999
2025-11-01,283,2269.080536,8.017952424028268,0.0,0.2438162544169611,,,,,,38172.34240242857,,59706.600587911336,0,0.0,1176378.971725,4911416.511712
2025-11-02,848,-6093.784817,-7.186067001179245,0.0,0.2181603773584905,,,,,,34477.022086428566,,61798.93772874984,0,-0.0,1176378.971725,4905322.726895
2025-11-03,3286,-76880.729036,-23.3964482763238,0.0,0.18746195982958,,,,,,17333.997253142854,,74367.67790541351,0,-0.0,1176378.971725,4828441.997859
2025-11-04,1096,126406.479081,115.33437872354014,0.0,0.3357664233576642,,,,,,36837.33362928571,,83330.57068885067,0,0.0,1176378.971725,4954848.47694
2025-12-01,602,5742.241803,9.538607646179402,0.72332,0.7840531561461794,,,,,,28527.868936857143,,83080.91499689716,0,0.0,1176378.971725,4960590.718743
2025-12-02,1031,19848.635032,19.251828353055284,0.0,0.4626576139670223,,,,,,32793.39212285714,,81524.46203553723,0,0.0,1176378.971725,4980439.353775
2025-12-03,3968,288105.984215,72.60735489289314,1.6060059999999998,0.5645161290322581,,,,,,51342.55811628571,,120354.4205442264,0,0.0,1176378.971725,5268545.33799
2025-12-04,2109,410419.694533,194.603932922238,0.0,0.2721669037458511,,,,,,109649.7886872857,,177783.18771498316,0,0.0,1176378.971725,5678965.032523
